,fpr,tpr
0,0.0,0.0
1,0.0,0.0009794319294809011
2,0.0,0.08031341821743389
3,0.002840909090909091,0.08031341821743389
4,0.002840909090909091,0.13907933398628794
5,0.005681818181818182,0.13907933398628794
6,0.005681818181818182,0.2546523016650343
7,0.008522727272727272,0.2546523016650343
8,0.008522727272727272,0.2742409402546523
9,0.011363636363636364,0.2742409402546523
10,0.011363636363636364,0.2791380999020568
11,0.014204545454545454,0.2791380999020568
12,0.014204545454545454,0.3281096963761019
13,0.017045454545454544,0.3281096963761019
14,0.017045454545454544,0.3330068560235064
15,0.019886363636363636,0.3330068560235064
16,0.019886363636363636,0.3437806072477963
17,0.02556818181818182,0.3437806072477963
18,0.02556818181818182,0.3516160626836435
19,0.028409090909090908,0.3516160626836435
20,0.028409090909090908,0.366307541625857
21,0.03125,0.366307541625857
22,0.03125,0.3712047012732615
23,0.03409090909090909,0.3712047012732615
24,0.03409090909090909,0.3819784524975514
25,0.036931818181818184,0.3819784524975514
26,0.036931818181818184,0.4054848188050931
27,0.03977272727272727,0.4054848188050931
28,0.03977272727272727,0.42801175318315376
29,0.04261363636363636,0.42801175318315376
30,0.04261363636363636,0.435847208619001
31,0.045454545454545456,0.435847208619001
32,0.045454545454545456,0.43682664054848186
33,0.048295454545454544,0.43682664054848186
34,0.048295454545454544,0.49657198824681686
35,0.05113636363636364,0.49657198824681686
36,0.05113636363636364,0.4975514201762977
37,0.05397727272727273,0.4975514201762977
38,0.05397727272727273,0.5034280117531832
39,0.056818181818181816,0.5034280117531832
40,0.056818181818181816,0.5533790401567091
41,0.05965909090909091,0.5533790401567091
42,0.05965909090909091,0.5592556317335945
43,0.0625,0.5592556317335945
44,0.0625,0.6033300685602351
45,0.06534090909090909,0.6033300685602351
46,0.06534090909090909,0.6062683643486778
47,0.06818181818181818,0.6062683643486778
48,0.06818181818181818,0.6170421155729677
49,0.07102272727272728,0.6170421155729677
50,0.07102272727272728,0.6190009794319294
51,0.07386363636363637,0.6190009794319294
52,0.07386363636363637,0.623898139079334
53,0.07670454545454546,0.623898139079334
54,0.07670454545454546,0.6268364348677767
55,0.07954545454545454,0.6268364348677767
56,0.07954545454545454,0.6346718903036239
57,0.08238636363636363,0.6346718903036239
58,0.08238636363636363,0.6464250734573947
59,0.08522727272727272,0.6464250734573947
60,0.08522727272727272,0.6591576885406464
61,0.08806818181818182,0.6591576885406464
62,0.08806818181818182,0.6611165523996082
63,0.09090909090909091,0.6611165523996082
64,0.09090909090909091,0.6650342801175319
65,0.09375,0.6650342801175319
66,0.09375,0.6777668952007836
67,0.09943181818181818,0.6777668952007836
68,0.09943181818181818,0.6953966699314398
69,0.10227272727272728,0.6953966699314398
70,0.10227272727272728,0.6973555337904016
71,0.10511363636363637,0.6973555337904016
72,0.10511363636363637,0.7051909892262488
73,0.10795454545454546,0.7051909892262488
74,0.10795454545454546,0.7071498530852106
75,0.11079545454545454,0.7071498530852106
76,0.11079545454545454,0.7149853085210578
77,0.11363636363636363,0.7149853085210578
78,0.11363636363636363,0.722820763956905
79,0.11647727272727272,0.722820763956905
80,0.11647727272727272,0.7247796278158668
81,0.11931818181818182,0.7247796278158668
82,0.11931818181818182,0.7267384916748286
83,0.12215909090909091,0.7267384916748286
84,0.12215909090909091,0.7286973555337904
85,0.1278409090909091,0.7286973555337904
86,0.1278409090909091,0.732615083251714
87,0.13068181818181818,0.732615083251714
88,0.13068181818181818,0.7443682664054848
89,0.13352272727272727,0.7443682664054848
90,0.13352272727272727,0.7463271302644466
91,0.13636363636363635,0.7463271302644466
92,0.13636363636363635,0.7492654260528894
93,0.13920454545454544,0.7492654260528894
94,0.13920454545454544,0.7512242899118511
95,0.14204545454545456,0.7512242899118511
96,0.14204545454545456,0.7541625857002938
97,0.14488636363636365,0.7541625857002938
98,0.14488636363636365,0.7688540646425074
99,0.14772727272727273,0.7688540646425074
100,0.14772727272727273,0.7727717923604309
101,0.15056818181818182,0.7727717923604309
102,0.15056818181818182,0.7806072477962782
103,0.1534090909090909,0.7806072477962782
104,0.1534090909090909,0.7894221351616063
105,0.15625,0.7894221351616063
106,0.15625,0.7943192948090108
107,0.1590909090909091,0.7943192948090108
108,0.1590909090909091,0.801175318315377
109,0.16193181818181818,0.801175318315377
110,0.16193181818181818,0.8060724779627816
111,0.16477272727272727,0.8060724779627816
112,0.16477272727272727,0.8070519098922625
113,0.17045454545454544,0.8070519098922625
114,0.17045454545454544,0.811949069539667
115,0.17329545454545456,0.811949069539667
116,0.17329545454545456,0.8139079333986288
117,0.17613636363636365,0.8139079333986288
118,0.17613636363636365,0.8295788442703232
119,0.17897727272727273,0.8295788442703232
120,0.17897727272727273,0.8325171400587659
121,0.18181818181818182,0.8325171400587659
122,0.18181818181818182,0.8354554358472086
123,0.1846590909090909,0.8354554358472086
124,0.1846590909090909,0.8423114593535749
125,0.1903409090909091,0.8423114593535749
126,0.1903409090909091,0.8432908912830558
127,0.19318181818181818,0.8432908912830558
128,0.19318181818181818,0.8472086190009794
129,0.19602272727272727,0.8472086190009794
130,0.19602272727272727,0.8491674828599413
131,0.19886363636363635,0.8491674828599413
132,0.19886363636363635,0.8589618021547503
133,0.20170454545454544,0.8589618021547503
134,0.20170454545454544,0.861900097943193
135,0.20454545454545456,0.861900097943193
136,0.20454545454545456,0.8648383937316356
137,0.20738636363636365,0.8648383937316356
138,0.20738636363636365,0.8667972575905974
139,0.21022727272727273,0.8667972575905974
140,0.21022727272727273,0.8677766895200784
141,0.21306818181818182,0.8677766895200784
142,0.21306818181818182,0.8707149853085211
143,0.21875,0.8707149853085211
144,0.21875,0.8746327130264446
145,0.2215909090909091,0.8746327130264446
146,0.2215909090909091,0.8756121449559255
147,0.22443181818181818,0.8756121449559255
148,0.22443181818181818,0.8765915768854065
149,0.22727272727272727,0.8765915768854065
150,0.22727272727272727,0.8795298726738492
151,0.23011363636363635,0.8795298726738492
152,0.23011363636363635,0.8805093046033301
153,0.23579545454545456,0.8805093046033301
154,0.23579545454545456,0.8873653281096964
155,0.23863636363636365,0.8873653281096964
156,0.23863636363636365,0.8942213516160626
157,0.2471590909090909,0.8942213516160626
158,0.2471590909090909,0.8952007835455436
159,0.25,0.8952007835455436
160,0.25,0.8961802154750245
161,0.2528409090909091,0.8961802154750245
162,0.2528409090909091,0.8971596474045054
163,0.2585227272727273,0.8971596474045054
164,0.2585227272727273,0.8981390793339863
165,0.26136363636363635,0.8981390793339863
166,0.26136363636363635,0.8991185112634672
167,0.26420454545454547,0.8991185112634672
168,0.26420454545454547,0.9000979431929481
169,0.26988636363636365,0.9000979431929481
170,0.26988636363636365,0.901077375122429
171,0.2727272727272727,0.901077375122429
172,0.2727272727272727,0.9020568070519099
173,0.2755681818181818,0.9020568070519099
174,0.2755681818181818,0.9030362389813908
175,0.2784090909090909,0.9030362389813908
176,0.2784090909090909,0.9098922624877571
177,0.28125,0.9098922624877571
178,0.28125,0.910871694417238
179,0.2869318181818182,0.910871694417238
180,0.2869318181818182,0.9138099902056807
181,0.2897727272727273,0.9138099902056807
182,0.2897727272727273,0.9157688540646425
183,0.29829545454545453,0.9157688540646425
184,0.29829545454545453,0.9177277179236043
185,0.30113636363636365,0.9177277179236043
186,0.30113636363636365,0.9187071498530852
187,0.3039772727272727,0.9187071498530852
188,0.3039772727272727,0.9196865817825661
189,0.3068181818181818,0.9196865817825661
190,0.3068181818181818,0.9226248775710089
191,0.3096590909090909,0.9226248775710089
192,0.3096590909090909,0.9236043095004897
193,0.3125,0.9236043095004897
194,0.3125,0.9255631733594515
195,0.3181818181818182,0.9255631733594515
196,0.3181818181818182,0.9265426052889324
197,0.32386363636363635,0.9265426052889324
198,0.32386363636363635,0.9275220372184133
199,0.32670454545454547,0.9275220372184133
200,0.32670454545454547,0.9285014691478942
201,0.33238636363636365,0.9285014691478942
202,0.33238636363636365,0.930460333006856
203,0.3352272727272727,0.930460333006856
204,0.3352272727272727,0.9324191968658179
205,0.3380681818181818,0.9324191968658179
206,0.3380681818181818,0.9333986287952988
207,0.3409090909090909,0.9333986287952988
208,0.3409090909090909,0.9353574926542605
209,0.34375,0.9353574926542605
210,0.34375,0.9373163565132223
211,0.36079545454545453,0.9373163565132223
212,0.36079545454545453,0.9382957884427032
213,0.3664772727272727,0.9382957884427032
214,0.3664772727272727,0.9392752203721841
215,0.3693181818181818,0.9392752203721841
216,0.3693181818181818,0.940254652301665
217,0.3721590909090909,0.940254652301665
218,0.3721590909090909,0.941234084231146
219,0.3778409090909091,0.941234084231146
220,0.3778409090909091,0.9422135161606269
221,0.3835227272727273,0.9422135161606269
222,0.3835227272727273,0.9431929480901078
223,0.38636363636363635,0.9431929480901078
224,0.38636363636363635,0.9471106758080313
225,0.38920454545454547,0.9471106758080313
226,0.38920454545454547,0.9490695396669931
227,0.3977272727272727,0.9490695396669931
228,0.3977272727272727,0.9520078354554359
229,0.4005681818181818,0.9520078354554359
230,0.4005681818181818,0.9529872673849168
231,0.41761363636363635,0.9529872673849168
232,0.41761363636363635,0.9539666993143977
233,0.42329545454545453,0.9539666993143977
234,0.42329545454545453,0.9549461312438785
235,0.42613636363636365,0.9549461312438785
236,0.42613636363636365,0.9559255631733594
237,0.4318181818181818,0.9559255631733594
238,0.4318181818181818,0.9569049951028403
239,0.4375,0.9569049951028403
240,0.4375,0.9578844270323212
241,0.4403409090909091,0.9578844270323212
242,0.4403409090909091,0.9618021547502449
243,0.4460227272727273,0.9618021547502449
244,0.4460227272727273,0.9627815866797258
245,0.45454545454545453,0.9627815866797258
246,0.45454545454545453,0.9647404505386875
247,0.4630681818181818,0.9647404505386875
248,0.4630681818181818,0.9657198824681684
249,0.4772727272727273,0.9657198824681684
250,0.4772727272727273,0.9666993143976493
251,0.48011363636363635,0.9666993143976493
252,0.48011363636363635,0.9676787463271302
253,0.4943181818181818,0.9676787463271302
254,0.4943181818181818,0.9686581782566112
255,0.53125,0.9686581782566112
256,0.53125,0.9696376101860921
257,0.5340909090909091,0.9696376101860921
258,0.5340909090909091,0.970617042115573
259,0.5482954545454546,0.970617042115573
260,0.5482954545454546,0.9715964740450539
261,0.5511363636363636,0.9715964740450539
262,0.5511363636363636,0.9725759059745348
263,0.5596590909090909,0.9725759059745348
264,0.5596590909090909,0.9735553379040157
265,0.5625,0.9735553379040157
266,0.5625,0.9764936336924583
267,0.5681818181818182,0.9764936336924583
268,0.5681818181818182,0.9784524975514202
269,0.5710227272727273,0.9784524975514202
270,0.5710227272727273,0.9794319294809011
271,0.5994318181818182,0.9794319294809011
272,0.5994318181818182,0.980411361410382
273,0.6051136363636364,0.980411361410382
274,0.6051136363636364,0.9823702252693438
275,0.6306818181818182,0.9823702252693438
276,0.6306818181818182,0.9833496571988247
277,0.6363636363636364,0.9833496571988247
278,0.6363636363636364,0.9843290891283056
279,0.6534090909090909,0.9843290891283056
280,0.6534090909090909,0.9862879529872673
281,0.6676136363636364,0.9862879529872673
282,0.6676136363636364,0.9872673849167483
283,0.6761363636363636,0.9872673849167483
284,0.6761363636363636,0.9892262487757101
285,0.6960227272727273,0.9892262487757101
286,0.6960227272727273,0.990205680705191
287,0.6988636363636364,0.990205680705191
288,0.6988636363636364,0.9911851126346719
289,0.7215909090909091,0.9911851126346719
290,0.7215909090909091,0.9921645445641528
291,0.7329545454545454,0.9921645445641528
292,0.7329545454545454,0.9931439764936337
293,0.7727272727272727,0.9931439764936337
294,0.7727272727272727,0.9941234084231146
295,0.8011363636363636,0.9941234084231146
296,0.8011363636363636,0.9951028403525954
297,0.8068181818181818,0.9951028403525954
298,0.8068181818181818,0.9970617042115573
299,0.8267045454545454,0.9970617042115573
300,0.8267045454545454,0.9980411361410382
301,0.8693181818181818,0.9980411361410382
302,0.8693181818181818,0.9990205680705191
303,0.9289772727272727,0.9990205680705191
304,0.9289772727272727,1.0
305,1.0,1.0
